file_path,line_number,category,matched_text,token_name,fallback_value
src/app/components/FilterGroupDocumentation.tsx,250,e,var(--muted-foreground),--muted-foreground,
src/app/components/FilterGroupDocumentation.tsx,250,a,--logical-op-text,,
src/app/components/FilterGroupDocumentation.tsx,251,a,--logical-op-padding,,
src/app/components/FilterGroupDocumentation.tsx,252,a,--logical-op-font-size,,
src/app/components/FilterGroupDocumentation.tsx,253,a,--logical-op-font-weight,,
src/app/components/FilterGroupDocumentation.tsx,256,e,var(--outline-btn-hover-bg),--outline-btn-hover-bg,
src/app/components/FilterGroupDocumentation.tsx,256,a,--logical-op-hover-bg,,
src/app/components/FilterGroupDocumentation.tsx,257,e,var(--foreground),--foreground,
src/app/components/FilterGroupDocumentation.tsx,257,a,--logical-op-hover-text,,
src/app/components/FilterGroupDocumentation.tsx,258,a,--focus-ring,,
src/app/components/FilterGroupDocumentation.tsx,258,b,#6f8be6,,
src/app/components/FilterGroupDocumentation.tsx,260,a,--filter-condition-bg,,
src/app/components/FilterGroupDocumentation.tsx,260,b,#14141a,,
src/app/components/FilterGroupDocumentation.tsx,260,b,#ffffff,,
src/app/components/FilterGroupDocumentation.tsx,261,a,--filter-condition-border,,
src/app/components/FilterGroupDocumentation.tsx,261,b,#2a2a35,,
src/app/components/FilterGroupDocumentation.tsx,261,b,#e5e7eb,,
src/app/components/FilterGroupDocumentation.tsx,262,a,--filter-condition-border-radius,,
src/app/components/FilterGroupDocumentation.tsx,263,a,--filter-condition-padding,,
src/app/components/FilterGroupDocumentation.tsx,264,a,--filter-condition-gap,,
src/app/components/FilterGroupDocumentation.tsx,265,a,--type-scale-s-size,,
src/app/components/FilterGroupDocumentation.tsx,266,b,#9b9ba5,,
src/app/components/FilterGroupDocumentation.tsx,266,b,#6b7280,,
src/app/components/FilterGroupDocumentation.tsx,267,b,#6b6b78,,
src/app/components/FilterGroupDocumentation.tsx,267,b,#9ca3af,,
src/app/components/FilterGroupDocumentation.tsx,268,b,#212123,,
src/app/components/FilterGroupDocumentation.tsx,268,b,#ffffff,,
src/app/components/FilterGroupDocumentation.tsx,269,b,#45454a,,
src/app/components/FilterGroupDocumentation.tsx,269,b,#d1d5db,,
src/app/components/FilterGroupDocumentation.tsx,272,b,#ffffff,,
src/app/components/FilterGroupDocumentation.tsx,272,b,#111827,,
src/app/components/FilterGroupDocumentation.tsx,273,b,#6b6b78,,
src/app/components/FilterGroupDocumentation.tsx,273,b,#9ca3af,,
src/app/components/FilterGroupDocumentation.tsx,274,b,#6f8be6,,
src/app/components/FilterGroupDocumentation.tsx,275,a,--focus-ring,,
src/app/components/FilterGroupDocumentation.tsx,275,b,#6f8be6,,
src/app/components/FilterGroupDocumentation.tsx,276,c,"rgba(111, 139, 230, 0.25)",,
src/app/components/FilterGroupDocumentation.tsx,277,b,#A1A1A8,,
src/app/components/FilterGroupDocumentation.tsx,277,b,#9ca3af,,
src/app/components/FilterGroupDocumentation.tsx,278,b,#45454a,,
src/app/components/FilterGroupDocumentation.tsx,278,b,#d1d5db,,
src/app/components/FilterGroupDocumentation.tsx,279,b,#b4b4ba,,
src/app/components/FilterGroupDocumentation.tsx,279,b,#374151,,
src/app/components/FilterGroupDocumentation.tsx,280,b,#6f8be6,,
src/app/components/FilterGroupDocumentation.tsx,281,b,#6f8be6,,
src/app/components/FilterGroupDocumentation.tsx,282,c,"rgba(111, 139, 230, 0.04)",,
src/app/components/FilterGroupDocumentation.tsx,283,c,"rgba(111, 139, 230, 0.08)",,
src/app/components/FilterGroupDocumentation.tsx,284,b,#6f8be6,,
src/app/components/FilterGroupDocumentation.tsx,285,a,--btn-transition,,
src/app/components/FilterGroupDocumentation.tsx,285,b,"cubic-bezier(0.4, 0, 0.2, 1)",,
src/app/components/FilterGroupDocumentation.tsx,285,b,0.15s,,
src/app/components/FilterGroupDocumentation.tsx,289,e,var(--table-cell-padding),--table-cell-padding,
src/app/components/FilterGroupDocumentation.tsx,290,e,var(--table-font-size),--table-font-size,
src/app/components/FilterGroupDocumentation.tsx,291,e,var(--foreground),--foreground,
src/app/components/FilterGroupDocumentation.tsx,292,e,var(--table-border),--table-border,
src/app/components/FilterGroupDocumentation.tsx,298,e,var(--table-cell-padding),--table-cell-padding,
src/app/components/FilterGroupDocumentation.tsx,299,e,var(--table-font-size),--table-font-size,
src/app/components/FilterGroupDocumentation.tsx,300,e,var(--muted-foreground),--muted-foreground,
src/app/components/FilterGroupDocumentation.tsx,301,e,var(--table-border),--table-border,
src/app/components/FilterGroupDocumentation.tsx,307,e,var(--table-cell-padding),--table-cell-padding,
src/app/components/FilterGroupDocumentation.tsx,308,e,var(--table-font-size),--table-font-size,
src/app/components/FilterGroupDocumentation.tsx,309,e,var(--muted-foreground),--muted-foreground,
src/app/components/FilterGroupDocumentation.tsx,310,e,var(--table-border),--table-border,
src/app/components/FilterGroupDocumentation.tsx,329,e,var(--muted-foreground),--muted-foreground,
src/app/components/FilterGroupDocumentation.tsx,346,e,var(--muted-foreground),--muted-foreground,
src/app/components/FilterGroupDocumentation.tsx,373,e,var(--muted-foreground),--muted-foreground,
src/app/components/HeaderNavigation.css,1,e,var(--cvp-header-z-index),--cvp-header-z-index,
src/app/components/HeaderNavigation.css,1,e,var(--cvp-header-height),--cvp-header-height,
src/app/components/HeaderNavigation.css,1,e,var(--cvp-header-padding-x),--cvp-header-padding-x,
src/app/components/HeaderNavigation.css,1,e,var(--cvp-header-text),--cvp-header-text,
src/app/components/HeaderNavigation.css,1,e,var(--cvp-header-bg),--cvp-header-bg,
src/app/components/HeaderNavigation.css,1,e,var(--cvp-header-border-width),--cvp-header-border-width,
src/app/components/HeaderNavigation.css,1,e,var(--cvp-header-border-bottom),--cvp-header-border-bottom,
src/app/components/HeaderNavigation.css,1,e,var(--cvp-header-font-weight),--cvp-header-font-weight,
src/app/components/HeaderNavigation.css,1,e,var(--cvp-header-font-size),--cvp-header-font-size,
src/app/components/HeaderNavigation.css,1,e,var(--cvp-header-line-height),--cvp-header-line-height,
src/app/components/HeaderNavigation.css,1,e,var(--cvp-header-font-family),--cvp-header-font-family,
src/app/components/HeaderNavigation.css,1,e,var(--cvp-header-letter-spacing),--cvp-header-letter-spacing,
src/app/components/HeaderNavigation.css,2,e,var(--cvp-header-gap),--cvp-header-gap,
src/app/components/HeaderNavigation.css,2,a,--fixed,,
src/app/components/HeaderNavigation.css,3,e,var(--cvp-header-brand-gap),--cvp-header-brand-gap,
src/app/components/HeaderNavigation.css,3,e,var(--cvp-header-brand-text),--cvp-header-brand-text,
src/app/components/HeaderNavigation.css,3,e,var(--cvp-header-brand-weight),--cvp-header-brand-weight,
src/app/components/HeaderNavigation.css,3,e,var(--cvp-header-logo-size),--cvp-header-logo-size,
src/app/components/HeaderNavigation.css,3,e,var(--cvp-header-logo-size),--cvp-header-logo-size,
src/app/components/HeaderNavigation.css,3,e,var(--cvp-header-logo-stroke),--cvp-header-logo-stroke,
src/app/components/HeaderNavigation.css,3,e,var(--cvp-header-logo-type-size),--cvp-header-logo-type-size,
src/app/components/HeaderNavigation.css,3,e,var(--cvp-font-weight-bold),--cvp-font-weight-bold,
src/app/components/HeaderNavigation.css,3,e,var(--cvp-letter-spacing-tight),--cvp-letter-spacing-tight,
src/app/components/HeaderNavigation.css,4,e,var(--cvp-header-divider-width),--cvp-header-divider-width,
src/app/components/HeaderNavigation.css,4,e,var(--cvp-header-separator-height),--cvp-header-separator-height,
src/app/components/HeaderNavigation.css,4,e,var(--cvp-header-separator-color),--cvp-header-separator-color,
src/app/components/HeaderNavigation.css,5,e,var(--cvp-header-control-gap),--cvp-header-control-gap,
src/app/components/HeaderNavigation.css,5,e,var(--cvp-header-selector-max-width),--cvp-header-selector-max-width,
src/app/components/HeaderNavigation.css,5,e,var(--cvp-header-control-height),--cvp-header-control-height,
src/app/components/HeaderNavigation.css,5,e,var(--cvp-header-control-padding-x),--cvp-header-control-padding-x,
src/app/components/HeaderNavigation.css,5,e,var(--cvp-header-control-text),--cvp-header-control-text,
src/app/components/HeaderNavigation.css,5,e,var(--cvp-header-control-radius),--cvp-header-control-radius,
src/app/components/HeaderNavigation.css,5,e,var(--cvp-header-transition),--cvp-header-transition,
src/app/components/HeaderNavigation.css,6,e,var(--cvp-header-icon-size),--cvp-header-icon-size,
src/app/components/HeaderNavigation.css,6,e,var(--cvp-header-icon-size),--cvp-header-icon-size,
src/app/components/HeaderNavigation.css,6,e,var(--cvp-header-transition-duration),--cvp-header-transition-duration,
src/app/components/HeaderNavigation.css,6,e,var(--cvp-header-transition-easing),--cvp-header-transition-easing,
src/app/components/HeaderNavigation.css,7,e,var(--cvp-header-control-text-hover),--cvp-header-control-text-hover,
src/app/components/HeaderNavigation.css,7,e,var(--cvp-header-btn-bg-hover),--cvp-header-btn-bg-hover,
src/app/components/HeaderNavigation.css,7,e,var(--cvp-header-focus-ring),--cvp-header-focus-ring,
src/app/components/HeaderNavigation.css,7,b,box-shadow:var(--cvp-header-focus-ring),,
src/app/components/HeaderNavigation.css,8,e,var(--cvp-header-avatar-target),--cvp-header-avatar-target,
src/app/components/HeaderNavigation.css,8,e,var(--cvp-header-avatar-target),--cvp-header-avatar-target,
src/app/components/HeaderNavigation.css,8,e,var(--cvp-shape-rounded),--cvp-shape-rounded,
src/app/components/HeaderNavigation.css,8,e,var(--cvp-header-avatar-size),--cvp-header-avatar-size,
src/app/components/HeaderNavigation.css,8,e,var(--cvp-header-avatar-size),--cvp-header-avatar-size,
src/app/components/HeaderNavigation.css,8,e,var(--cvp-header-avatar-text),--cvp-header-avatar-text,
src/app/components/HeaderNavigation.css,8,e,var(--cvp-header-avatar-bg),--cvp-header-avatar-bg,
src/app/components/HeaderNavigation.css,8,e,var(--cvp-shape-rounded),--cvp-shape-rounded,
src/app/components/HeaderNavigation.css,8,e,var(--cvp-header-avatar-font-size),--cvp-header-avatar-font-size,
src/app/components/HeaderNavigation.css,8,e,var(--cvp-font-weight-semibold),--cvp-font-weight-semibold,
src/app/components/HeaderNavigation.css,8,e,var(--cvp-header-btn-bg-hover),--cvp-header-btn-bg-hover,
src/app/components/HeaderNavigation.css,9,e,var(--cvp-header-menu-z),--cvp-header-menu-z,
src/app/components/HeaderNavigation.css,9,e,var(--cvp-header-menu-offset),--cvp-header-menu-offset,
src/app/components/HeaderNavigation.css,9,e,var(--cvp-header-menu-min-width),--cvp-header-menu-min-width,
src/app/components/HeaderNavigation.css,9,e,var(--cvp-header-menu-max-width),--cvp-header-menu-max-width,
src/app/components/HeaderNavigation.css,9,e,var(--cvp-header-menu-max-height),--cvp-header-menu-max-height,
src/app/components/HeaderNavigation.css,9,e,var(--cvp-header-menu-padding),--cvp-header-menu-padding,
src/app/components/HeaderNavigation.css,9,e,var(--cvp-header-menu-text),--cvp-header-menu-text,
src/app/components/HeaderNavigation.css,9,e,var(--cvp-header-menu-bg),--cvp-header-menu-bg,
src/app/components/HeaderNavigation.css,9,e,var(--cvp-header-menu-border-width),--cvp-header-menu-border-width,
src/app/components/HeaderNavigation.css,9,e,var(--cvp-header-menu-border),--cvp-header-menu-border,
src/app/components/HeaderNavigation.css,9,e,var(--cvp-header-menu-radius),--cvp-header-menu-radius,
src/app/components/HeaderNavigation.css,9,e,var(--cvp-header-menu-shadow),--cvp-header-menu-shadow,
src/app/components/HeaderNavigation.css,9,e,var(--cvp-header-user-menu-width),--cvp-header-user-menu-width,
src/app/components/HeaderNavigation.css,9,a,--user,,
src/app/components/HeaderNavigation.css,9,b,box-shadow:var(--cvp-header-menu-shadow),,
src/app/components/HeaderNavigation.css,10,e,var(--cvp-header-menu-item-height),--cvp-header-menu-item-height,
src/app/components/HeaderNavigation.css,10,e,var(--cvp-header-menu-item-padding-y),--cvp-header-menu-item-padding-y,
src/app/components/HeaderNavigation.css,10,e,var(--cvp-header-menu-item-padding-x),--cvp-header-menu-item-padding-x,
src/app/components/HeaderNavigation.css,10,e,var(--cvp-header-menu-item-radius),--cvp-header-menu-item-radius,
src/app/components/HeaderNavigation.css,10,e,var(--cvp-header-menu-text-active),--cvp-header-menu-text-active,
src/app/components/HeaderNavigation.css,10,e,var(--cvp-header-menu-item-bg-hover),--cvp-header-menu-item-bg-hover,
src/app/components/HeaderNavigation.css,10,e,var(--cvp-header-focus-ring),--cvp-header-focus-ring,
src/app/components/HeaderNavigation.css,10,e,var(--cvp-header-menu-text-active),--cvp-header-menu-text-active,
src/app/components/HeaderNavigation.css,10,e,var(--cvp-header-menu-item-bg-active),--cvp-header-menu-item-bg-active,
src/app/components/HeaderNavigation.css,10,b,box-shadow:var(--cvp-header-focus-ring),,
src/app/components/HeaderNavigation.css,11,e,var(--cvp-header-menu-item-gap),--cvp-header-menu-item-gap,
src/app/components/HeaderNavigation.css,11,e,var(--cvp-header-icon-size),--cvp-header-icon-size,
src/app/components/HeaderNavigation.css,11,e,var(--cvp-header-icon-size),--cvp-header-icon-size,
src/app/components/HeaderNavigation.css,11,e,var(--cvp-header-menu-icon),--cvp-header-menu-icon,
src/app/components/HeaderNavigation.css,11,e,var(--cvp-header-danger-text),--cvp-header-danger-text,
src/app/components/HeaderNavigation.css,11,a,--icon,,
src/app/components/HeaderNavigation.css,11,a,--icon,,
src/app/components/HeaderNavigation.css,11,a,--danger,,
src/app/components/HeaderNavigation.css,12,e,var(--cvp-space-1),--cvp-space-1,
src/app/components/HeaderNavigation.css,12,e,var(--cvp-header-identity-padding),--cvp-header-identity-padding,
src/app/components/HeaderNavigation.css,12,e,var(--cvp-border-divider),--cvp-border-divider,
src/app/components/HeaderNavigation.css,12,e,var(--cvp-header-menu-text-active),--cvp-header-menu-text-active,
src/app/components/HeaderNavigation.css,12,e,var(--cvp-font-weight-semibold),--cvp-font-weight-semibold,
src/app/components/HeaderNavigation.css,12,e,var(--cvp-header-meta-text),--cvp-header-meta-text,
src/app/components/HeaderNavigation.css,12,e,var(--cvp-font-size-xs),--cvp-font-size-xs,
src/app/components/HeaderNavigation.css,12,e,var(--cvp-border-divider-width),--cvp-border-divider-width,
src/app/components/HeaderNavigation.css,12,e,var(--cvp-space-1),--cvp-space-1,
src/app/components/HeaderNavigation.css,12,e,var(--cvp-color-border-subtle),--cvp-color-border-subtle,
src/app/components/HeaderNavigation.css,13,e,var(--cvp-header-padding-x-compact),--cvp-header-padding-x-compact,
src/app/components/HeaderNavigation.css,13,e,var(--cvp-header-selector-max-width-compact),--cvp-header-selector-max-width-compact,
src/app/components/HeaderNavigation.css,13,e,var(--cvp-space-1),--cvp-space-1,
src/app/components/HeaderNavigation.css,13,a,--user,,
src/app/components/HeaderNavigation.css,14,e,var(--cvp-header-selector-max-width-mobile),--cvp-header-selector-max-width-mobile,
src/app/components/HeaderNavigation.tsx,56,a,--user,,
src/app/components/HeaderNavigation.tsx,56,a,--user,,
src/app/components/HeaderNavigation.tsx,56,a,--icon,,
src/app/components/HeaderNavigation.tsx,56,a,--icon,,
src/app/components/HeaderNavigation.tsx,56,a,--icon,,
src/app/components/HeaderNavigation.tsx,56,a,--danger,,
src/app/components/HeaderNavigationDocUtils.tsx,9,a,--color-,,
src/app/components/HeaderNavigationDocUtils.tsx,10,a,--color-,,
src/app/components/HeaderNavigationDocUtils.tsx,12,e,var(--type-scale-xs-regular-size),--type-scale-xs-regular-size,
src/app/components/HeaderNavigationDocUtils.tsx,13,e,var(--font-weight-medium),--font-weight-medium,
src/app/components/HeaderNavigationDocUtils.tsx,18,a,--color-,,
src/app/components/HeaderNavigationDocUtils.tsx,28,e,var(--color-green-800),--color-green-800,
src/app/components/HeaderNavigationDocUtils.tsx,28,e,var(--muted),--muted,
src/app/components/HeaderNavigationDocUtils.tsx,29,e,var(--color-green-200),--color-green-200,
src/app/components/HeaderNavigationDocUtils.tsx,29,e,var(--muted-foreground),--muted-foreground,
src/app/components/HeaderNavigationDocUtils.tsx,31,e,var(--type-scale-s-size),--type-scale-s-size,
src/app/components/HeaderNavigationDocUtils.tsx,33,b,0.3s,,
src/app/components/HeaderNavigationDocUtils.tsx,59,a,--header-height,,
src/app/components/HeaderNavigationDocUtils.tsx,60,a,--header-bg,,
src/app/components/HeaderNavigationDocUtils.tsx,60,b,#19191a,,
src/app/components/HeaderNavigationDocUtils.tsx,61,a,--header-border-bottom,,
src/app/components/HeaderNavigationDocUtils.tsx,61,b,#333,,
src/app/components/HeaderNavigationDocUtils.tsx,62,a,--spacing-4,,
src/app/components/HeaderNavigationDocUtils.tsx,63,a,--spacing-3,,
src/app/components/HeaderNavigationDocUtils.tsx,64,a,--spacing-1,,
src/app/components/HeaderNavigationDocUtils.tsx,65,b,font-weight: 500,,
src/app/components/HeaderNavigationDocUtils.tsx,66,a,--type-scale-s-size,,
src/app/components/HeaderNavigationDocUtils.tsx,67,a,--type-scale-s-weight,,
src/app/components/HeaderNavigationDocUtils.tsx,68,a,--type-scale-s-line-height,,
src/app/components/HeaderNavigationDocUtils.tsx,69,a,--type-scale-s-letter-spacing,,
src/app/components/HeaderNavigationDocUtils.tsx,70,a,--header-logo-color,,
src/app/components/HeaderNavigationDocUtils.tsx,70,b,#fff,,
src/app/components/HeaderNavigationDocUtils.tsx,71,a,--header-nav-color,,
src/app/components/HeaderNavigationDocUtils.tsx,71,b,#bbb,,
src/app/components/HeaderNavigationDocUtils.tsx,72,a,--header-nav-hover-color,,
src/app/components/HeaderNavigationDocUtils.tsx,72,b,#fff,,
src/app/components/HeaderNavigationDocUtils.tsx,73,a,--header-user-color,,
src/app/components/HeaderNavigationDocUtils.tsx,73,b,#fff,,
src/app/components/HeaderNavigationDocUtils.tsx,74,b,#292a2e,,
src/app/components/HeaderNavigationDocUtils.tsx,75,a,--radius-md,,
src/app/components/HeaderNavigationDocUtils.tsx,76,b,#333,,
src/app/components/HeaderNavigationDocUtils.tsx,79,a,--header-z-index,,
src/app/components/HeaderNavigationDocUtils.tsx,80,a,--header-z-index,,
src/app/components/HeaderNavigationDocUtils.tsx,81,a,--header-position,,
src/app/components/HeaderNavigationDocUtils.tsx,82,a,--header-position,,
src/app/components/HeaderNavigationDocUtils.tsx,84,b,#3d63dd,,
src/app/components/HeaderNavigationDocUtils.tsx,85,b,#fff,,
src/app/components/HeaderNavigationDocUtils.tsx,91,a,--header-button-hover-bg,,
src/app/components/HeaderNavigationDocUtils.tsx,91,c,"rgba(255, 255, 255, 0.1)",,
src/app/components/HeaderNavigationDocUtils.tsx,92,b,#67b3fb,,
src/app/components/HeaderNavigationDocumentation.css,1,e,var(--cvp-layout-pane-nav-width),--cvp-layout-pane-nav-width,
src/app/components/HeaderNavigationDocumentation.css,1,e,var(--cvp-layout-page-gap),--cvp-layout-page-gap,
src/app/components/HeaderNavigationDocumentation.css,1,e,var(--cvp-space-3),--cvp-space-3,
src/app/components/HeaderNavigationDocumentation.css,1,e,var(--cvp-space-3),--cvp-space-3,
src/app/components/HeaderNavigationDocumentation.css,1,e,var(--cvp-space-3),--cvp-space-3,
src/app/components/HeaderNavigationDocumentation.css,1,e,var(--cvp-color-text-muted),--cvp-color-text-muted,
src/app/components/HeaderNavigationDocumentation.css,1,e,var(--cvp-border-divider),--cvp-border-divider,
src/app/components/HeaderNavigationDocumentation.css,1,e,var(--cvp-font-size-sm),--cvp-font-size-sm,
src/app/components/HeaderNavigationDocumentation.css,1,e,var(--cvp-color-text-link-default),--cvp-color-text-link-default,
src/app/components/HeaderNavigationDocumentation.css,1,e,var(--cvp-font-family-mono),--cvp-font-family-mono,
src/app/components/HeaderNavigationDocumentation.css,1,e,var(--cvp-color-text-primary),--cvp-color-text-primary,
src/app/components/HeaderNavigationDocumentation.css,2,e,var(--cvp-space-12),--cvp-space-12,
src/app/components/HeaderNavigationDocumentation.css,2,e,var(--cvp-color-surface-subtle),--cvp-color-surface-subtle,
src/app/components/HeaderNavigationDocumentation.css,2,e,var(--cvp-border-base),--cvp-border-base,
src/app/components/HeaderNavigationDocumentation.css,2,e,var(--cvp-radius-lg),--cvp-radius-lg,
src/app/components/HeaderNavigationDocumentation.css,2,e,var(--cvp-space-1),--cvp-space-1,
src/app/components/HeaderNavigationDocumentation.css,2,e,var(--cvp-space-6),--cvp-space-6,
src/app/components/HeaderNavigationDocumentation.css,2,e,var(--cvp-color-text-muted),--cvp-color-text-muted,
src/app/components/HeaderNavigationDocumentation.css,2,e,var(--cvp-font-size-xs),--cvp-font-size-xs,
src/app/components/HeaderNavigationDocumentation.css,3,e,var(--cvp-space-4),--cvp-space-4,
src/app/components/HeaderNavigationDocumentation.css,3,e,var(--cvp-color-surface-page),--cvp-color-surface-page,
src/app/components/HeaderNavigationDocumentation.css,3,e,var(--cvp-border-base),--cvp-border-base,
src/app/components/HeaderNavigationDocumentation.css,3,e,var(--cvp-radius-lg),--cvp-radius-lg,
src/app/components/HeaderNavigationDocumentation.css,3,e,var(--cvp-space-3),--cvp-space-3,
src/app/components/HeaderNavigationDocumentation.css,3,e,var(--cvp-color-text-muted),--cvp-color-text-muted,
src/app/components/HeaderNavigationDocumentation.css,3,e,var(--cvp-border-divider),--cvp-border-divider,
src/app/components/HeaderNavigationDocumentation.css,3,e,var(--cvp-font-size-xs),--cvp-font-size-xs,
src/app/components/HeaderNavigationDocumentation.css,3,e,var(--cvp-font-weight-semibold),--cvp-font-weight-semibold,
src/app/components/HeaderNavigationDocumentation.css,3,e,var(--cvp-letter-spacing-wide),--cvp-letter-spacing-wide,
src/app/components/HeaderNavigationDocumentation.css,4,e,var(--cvp-space-4),--cvp-space-4,
src/app/components/HeaderNavigationDocumentation.css,4,e,var(--cvp-space-8),--cvp-space-8,
src/app/components/HeaderNavigationDocumentation.tsx,9,a,--cvp-header-bg,,
src/app/components/HeaderNavigationDocumentation.tsx,9,a,--cvp-color-nav-bg,,
src/app/components/HeaderNavigationDocumentation.tsx,10,a,--cvp-header-border-bottom,,
src/app/components/HeaderNavigationDocumentation.tsx,10,a,--cvp-color-border-subtle,,
src/app/components/HeaderNavigationDocumentation.tsx,11,a,--cvp-header-control-text,,
src/app/components/HeaderNavigationDocumentation.tsx,11,a,--cvp-color-text-muted,,
src/app/components/HeaderNavigationDocumentation.tsx,12,a,--cvp-header-btn-bg-hover,,
src/app/components/HeaderNavigationDocumentation.tsx,12,a,--cvp-color-surface-hover,,
src/app/components/HeaderNavigationDocumentation.tsx,13,a,--cvp-header-focus-ring,,
src/app/components/HeaderNavigationDocumentation.tsx,13,a,--cvp-border-focus-ring,,
src/app/components/HeaderNavigationDocumentation.tsx,14,a,--cvp-header-avatar-bg,,
src/app/components/HeaderNavigationDocumentation.tsx,14,a,--cvp-color-brand-default,,
src/app/components/HeaderNavigationDocumentation.tsx,15,a,--cvp-header-menu-bg,,
src/app/components/HeaderNavigationDocumentation.tsx,15,a,--cvp-menu-bg,,
src/app/components/HeaderNavigationDocumentation.tsx,16,a,--cvp-header-height,,
src/app/components/HeaderNavigationDocumentation.tsx,16,a,--cvp-space-900,,
src/app/components/HeaderNavigationVariants.tsx,14,e,var(--card),--card,
src/app/components/HeaderNavigationVariants.tsx,15,e,var(--border-default),--border-default,
src/app/components/HeaderNavigationVariants.tsx,19,e,var(--border-default),--border-default,
src/app/components/HeaderNavigationVariants.tsx,22,e,var(--type-scale-s-size),--type-scale-s-size,
src/app/components/HeaderNavigationVariants.tsx,23,e,var(--muted-foreground),--muted-foreground,
src/app/components/HeaderNavigationVariants.tsx,44,e,var(--card),--card,
src/app/components/HeaderNavigationVariants.tsx,45,e,var(--border-default),--border-default,
src/app/components/HeaderNavigationVariants.tsx,49,e,var(--border-default),--border-default,
src/app/components/HeaderNavigationVariants.tsx,52,e,var(--type-scale-s-size),--type-scale-s-size,
src/app/components/HeaderNavigationVariants.tsx,53,e,var(--muted-foreground),--muted-foreground,
src/app/components/HeaderNavigationVariants.tsx,82,e,var(--card),--card,
src/app/components/HeaderNavigationVariants.tsx,83,e,var(--border-default),--border-default,
src/app/components/HeaderNavigationVariants.tsx,87,e,var(--border-default),--border-default,
src/app/components/HeaderNavigationVariants.tsx,90,e,var(--type-scale-s-size),--type-scale-s-size,
src/app/components/HeaderNavigationVariants.tsx,91,e,var(--muted-foreground),--muted-foreground,
src/app/components/HeaderNavigationVariants.tsx,113,e,var(--card),--card,
src/app/components/HeaderNavigationVariants.tsx,114,e,var(--border-default),--border-default,
src/app/components/HeaderNavigationVariants.tsx,118,e,var(--border-default),--border-default,
src/app/components/HeaderNavigationVariants.tsx,121,e,var(--type-scale-s-size),--type-scale-s-size,
src/app/components/HeaderNavigationVariants.tsx,122,e,var(--muted-foreground),--muted-foreground,
src/app/components/HeaderNavigationVariants.tsx,130,e,var(--type-scale-s-size),--type-scale-s-size,
src/app/components/HeaderNavigationVariants.tsx,131,e,var(--muted-foreground),--muted-foreground,
src/app/components/HeaderNavigationVariants.tsx,132,e,var(--font-family-mono),--font-family-mono,
src/app/components/IconButton.css,1,e,var(--cvp-button-icon-size-md),--cvp-button-icon-size-md,
src/app/components/IconButton.css,1,e,var(--cvp-button-icon-size-md),--cvp-button-icon-size-md,
src/app/components/IconButton.css,1,e,var(--cvp-button-icon-color),--cvp-button-icon-color,
src/app/components/IconButton.css,1,e,var(--cvp-button-icon-bg),--cvp-button-icon-bg,
src/app/components/IconButton.css,1,e,var(--cvp-button-icon-border-width),--cvp-button-icon-border-width,
src/app/components/IconButton.css,1,e,var(--cvp-button-icon-radius),--cvp-button-icon-radius,
src/app/components/IconButton.css,1,e,var(--cvp-motion-duration-fast),--cvp-motion-duration-fast,
src/app/components/IconButton.css,1,e,var(--cvp-motion-easing-standard),--cvp-motion-easing-standard,
src/app/components/IconButton.css,1,e,var(--cvp-motion-duration-fast),--cvp-motion-duration-fast,
src/app/components/IconButton.css,1,e,var(--cvp-motion-easing-standard),--cvp-motion-easing-standard,
src/app/components/IconButton.css,1,e,var(--cvp-motion-duration-fast),--cvp-motion-duration-fast,
src/app/components/IconButton.css,1,e,var(--cvp-motion-easing-standard),--cvp-motion-easing-standard,
src/app/components/IconButton.css,1,e,var(--cvp-motion-duration-fast),--cvp-motion-duration-fast,
src/app/components/IconButton.css,1,e,var(--cvp-motion-easing-standard),--cvp-motion-easing-standard,
src/app/components/IconButton.css,1,e,var(--cvp-motion-duration-fast),--cvp-motion-duration-fast,
src/app/components/IconButton.css,1,e,var(--cvp-motion-easing-standard),--cvp-motion-easing-standard,
src/app/components/IconButton.css,2,e,var(--cvp-button-icon-color-hover),--cvp-button-icon-color-hover,
src/app/components/IconButton.css,2,e,var(--cvp-button-icon-bg-hover),--cvp-button-icon-bg-hover,
src/app/components/IconButton.css,3,e,var(--cvp-button-icon-color-active),--cvp-button-icon-color-active,
src/app/components/IconButton.css,3,e,var(--cvp-button-icon-bg-active),--cvp-button-icon-bg-active,
src/app/components/IconButton.css,3,e,var(--cvp-button-icon-press-offset),--cvp-button-icon-press-offset,
src/app/components/IconButton.css,4,e,var(--cvp-button-icon-color-hover),--cvp-button-icon-color-hover,
src/app/components/IconButton.css,4,e,var(--cvp-button-icon-focus-ring),--cvp-button-icon-focus-ring,
src/app/components/IconButton.css,4,b,box-shadow:var(--cvp-button-icon-focus-ring),,
src/app/components/IconButton.css,5,e,var(--cvp-button-icon-color-disabled),--cvp-button-icon-color-disabled,
src/app/components/IconButton.css,5,e,var(--cvp-button-icon-bg-disabled),--cvp-button-icon-bg-disabled,
src/app/components/IconButton.css,5,e,var(--cvp-button-icon-border-disabled),--cvp-button-icon-border-disabled,
src/app/components/IconButton.css,6,e,var(--cvp-button-icon-size-sm),--cvp-button-icon-size-sm,
src/app/components/IconButton.css,6,e,var(--cvp-button-icon-size-sm),--cvp-button-icon-size-sm,
src/app/components/IconButton.css,6,a,--small,,
src/app/components/IconButton.css,7,e,var(--cvp-button-icon-size-lg),--cvp-button-icon-size-lg,
